826	260	0.68		4	800	11.25	329	62	2055	140	156	562317	462579	99738	17.7	523.5422813	92.15864766	1795.448201	715279.9519	12.65034463
826	260	0.68		4	800	14.5	436	27	1684	135	139	507413	479525	27888	5.5	591.1523181	84.34594655	1696.58479	828056.3473	8.965015693
826	260	0.68		4	800	18.25	566	4	1501	126	114	698478	681510	16968	2.4	731.5617955	4.796991449	1677.047529	974949.9779	-0.453066043
826	260	0.68		4	600	18.25	662	21	1941	131	129	913228	902731	10497	1.1	755.5678384	69.77640764	1769.974744	1218859.343	7.710771487
826	260	0.68		4	600	18.25	426	28	1711	132	133	664238	616625	47613	7.2	818.6017663	65.43748212	2044.44415	1403268.437	8.158859135
826	260	0.68		3	800	18.25	716	137	2314	142	131	1280855	1018825	262030	20.5	776.8543635	106.9550064	2286.882863	1364480.109	13.41177329
826	260	0.68		3	600	18.25	869	116	2405	132	120	1631686	1452893	178793	11	878.3161118	110.6459976	2396.848999	1651281.335	12.98243501
826	260	0.68		3	400	18.25	1125	66	2412	107	106	2360181	2250620	109561	4.6	1142.674211	85.78803745	2626.981032	2502075.002	10.00631118
826	260	0.68		3	1000	18.25	636	144	2239	147	132	1050477	802778	247699	23.6	676.8889881	113.8161846	2200.270689	1157311.613	14.62564607
826	260	0.68		3	1200	18.25	503	179	2116	148	146	832289	574428	257861	31	544.1960547	137.7631681	2104.673049	937605.2321	17.60915749
826	260	0.68		2	1200	7.25	269	460	1673	158	152	733293	244088	489205	66.7	221.3934283	421.8434699	1665.06643	436283.6967	62.13126706
826	260	0.68		2	1200	11.25	372	426	1847	160	156	742087	320916	421171	56.8	386.5827879	339.7982955	1723.748215	622488.5032	44.87792231
826	260	0.68		2	1200	14.5	447	336	1847	144	143	790845	445926	344919	43.6	432.6980368	332.6724223	1722.624602	740681.4847	38.95104662
826	260	0.68		2	1200	18.25	483	285	1796	137	133	762975	472560	290415	38.1	445.2624448	307.7181762	1735.608055	822578.585	34.36891615
826	260	0.68		2	1200	22	592	196	1773	137	133	842525	639335	203190	24.1	451.8379223	237.4618702	1785.529964	857632.0186	28.45639273
826	260	0.68		3	1200	22	595	53	1874	136	128	761606	693856	67750	8.9	577.4034326	70.906387	1887.142215	868683.8447	10.60844081
826	260	0.68		3	1200	25.7	722	34	1766	129	126	889806	842469	47337	5.3	602.0735023	40.92748804	1804.912891	879130.0251	8.746237123
826	260	0.68		3	1200	29.4	219	27	1878	117	139	1046418	1025547	20871	2	624.1226017	7.294511255	1734.818559	884169.3237	6.779159492
826	260	0.68		3	1200	29.4	739	59	1870	121	115	1053161	1001278	51883	4.9	635.7350156	39.64221958	1841.70982	998694.8545	10.78157311
826	260	0.68		3	1200	29.4	706	63	2009	130	119	1218946	1126888	92058	7.6	658.1243212	57.60443565	1938.071617	1116681.323	12.95276926
826	260	0.68		3	1000	29.4	865	36	2099	129	130	1279583	1225225	54358	4.2	807.8011391	-21.72336262	1791.474646	1170797.615	3.966361779
826	260	0.68		3	800	29.4	1013	25	2125	104	126	1614564	1588688	25876	1.6	993.6238367	-32.39827528	1893.64579	1507035.387	3.086718856
826	260	0.68		3	600	29.4	1306	11	2284	107	99	2391677	2366629	25048	1	1188.441881	-24.00350207	2027.104645	1961414.591	4.185278936
826	260	0.68		3	400	29.4	1550	6	2135	55	59	3304827	3286807	18020	0.5	1514.548475	-8.371774375	2221.92272	3042516.291	7.433282186
826	260	0.68		3	700	9.25	772	13	1475	134	100	812202	803825	8377	1	510.9884946	31.3458211	1143.619187	434959.0915	8.391665836
826	260	0.68		3	700	9.25	310	76	828	125	127	213591	174875	38716	18.1	528.1513091	45.21493363	1582.949936	604291.3274	11.61211409
826	260	0.68		3	700	9.25	454	41	2239	152	147	760357	670081	90276	11.9	537.3096234	82.55935606	1993.272072	785851.3663	16.56635787
826	260	0.68		3	700	9.25	520	192	2434	148	147	1029413	781930	247483	24	535.718537	146.7349459	2345.846795	974081.5936	23.33926972
826	260	0.68		3	700	9.25	600	245	2448	143	146	1244862	911618	333244	26.8	526.3871939	231.5967144	2625.855746	1163531.718	31.19995112
826	260	0.68		3	700	9.25	488	330	2780	159	153	1344170	805282	538888	40.1	515.401879	326.5997305	2826.771584	1349826.845	39.03380403
826	260	0.68		3	700	9.25	499	458	2890	157	158	1510191	763521	746670	49.4	509.3273293	421.3199542	2948.734907	1530513.18	45.76855157
826	260	0.68		3	700	9.25	574	537	2931	153	149	1879816	953680	926136	49.3	512.994812	508.9252136	3001.043318	1705721.425	50.75972785
826	260	0.68		3	700	9.25	540	536	3078	158	145	1864102	913150	950952	51	527.7659162	588.2840014	3004.36782	1878401.409	54.05619102
826	260	0.68		3	700	9.25	577	627	3147	153	142	2153909	996424	1157485	53.7	551.2697297	662.9879706	2988.657365	2053805.883	56.31377552
826	260	0.68		3	700	9.25	519	733	3047	154	153	2215375	857359	1358016	61.3	579.2344942	737.3942042	2985.547138	2238493.951	58.33966204
826	260	0.68		3	700	9.25	580	828	3169	149	151	2635587	1023627	1611960	61.2	608.3849324	812.9740661	3018.856304	2439795.177	60.62932832
826	260	0.68		3	700	9.25	595	800	3270	154	148	2651921	1018088	1633833	61.6	638.5308518	887.735076	3099.036963	2666231.7	63.23734896
826	260	0.68		3	700	9.25	596	985	3409	155	156	3225969	1137056	2088913	64.8	672.8719394	958.0431151	3224.083391	2928266.029	65.94755182
826	260	0.68		3	700	9.25	632	1063	3311	152	154	3352588	1061239	2291349	68.3	716.9076842	1020.557747	3384.567236	3238349.249	68.49637522
826	260	0.68		3	700	9.25	632	1122	3426	156	147	3806545	1258490	2548055	66.9	776.8416117	1073.109254	3568.964743	3609704.633	70.69687658
826	260	0.68		3	300	11.25	1239	57	2564	108	111	2621790	2535778	86012	3.3	1203.929598	126.1046177	3024.990839	2957466.367	10.94796739
826	260	0.68		3	500	11.25	770	160	2690	151	135	1633630	1365338	268292	16.4	775.5428119	178.8946372	2754.307932	1652630.413	19.60459103
826	260	0.68		3	700	11.25	543	210	2576	154	146	1186074	905812	280262	23.6	592.5413183	193.2668115	2604.450941	1227506.096	25.48518019
826	260	0.68		3	900	11.25	497	165	2461	160	148	998058	750686	247372	24.8	486.5694249	174.2136357	2496.886334	985541.4471	26.81005708
826	260	0.68		3	1100	11.25	366	171	2421	165	163	896344	607595	288749	32.2	425.6677541	126.9739345	2409.444855	796563.0867	23.82378247
826	260	0.68		3	1300	11.25	323	131	2379	163	159	699966	532349	167617	23.9	367.9827646	90.46686723	2298.916246	628080.3465	20.86907511
826	260	0.68		3	1500	11.25	308	76	2273	164	158	643187	485809	157378	24.5	279.8317611	93.17323342	2147.327453	462255.5994	21.51820647
826	260	0.68		3	1700	11.25	268	83	2009	166	150	470584	333536	137048	29.1	171.931868	120.7906265	1993.430133	304207.6543	24.870829
826	260	0.68		3	1900	11.25	235	102	1838	156	161	420931	317631	103300	24.5	68.23555707	150.785942	1873.739434	166284.7852	28.78459168
826	260	0.68		1	1100	14.5	1261	67	1317	83	101	1473199	1425897	47302	3.2	1092.530722	93.21618171	1894.50048	1666959.83	2.716441407
826	260	0.68		1.5	1100	14.5	940	50	2295	132	122	1505500	1412433	93067	6.2	961.0483917	187.2971492	1873.114896	1494371.022	14.63416994
826	260	0.68		2	1100	14.5	877	125	2480	127	143	1643850	1387751	256099	15.6	771.7776356	243.0744238	2077.238714	1305580.181	24.58481683
